customer_id,operator,plan_type,tenure
CUST8754,Jio,Postpaid,38
CUST8755,BSNL,Postpaid,18
CUST8756,Jio,Prepaid,10
CUST8757,Jio,Postpaid,36
CUST8758,Vi,Prepaid,51
CUST8759,BSNL,Postpaid,37
CUST8760,Airtel,Prepaid,20
CUST8761,Jio,Prepaid,19
CUST8762,Airtel,Postpaid,43
CUST8763,Jio,Postpaid,38
CUST8764,Airtel,Postpaid,71
CUST8765,Airtel,Prepaid,65
CUST8766,BSNL,Prepaid,32
CUST8767,Vi,Prepaid,19
CUST8768,BSNL,Prepaid,15
CUST8769,Jio,Postpaid,46
CUST8770,Airtel,Prepaid,3
CUST8771,Airtel,Postpaid,65
CUST8772,BSNL,Prepaid,50
CUST8773,Airtel,Postpaid,53
CUST8774,Airtel,Postpaid,7
CUST8775,Vi,Postpaid,70
CUST8776,Vi,Prepaid,57
CUST8777,Vi,Postpaid,26
CUST8778,BSNL,Prepaid,19
CUST8779,Jio,Postpaid,19
CUST8780,Vi,Postpaid,17
CUST8781,Jio,Postpaid,59
CUST8782,Vi,Prepaid,63
CUST8783,Airtel,Prepaid,66
CUST8784,Vi,Prepaid,56
CUST8785,BSNL,Prepaid,63
CUST8786,Jio,Postpaid,31
CUST8787,Vi,Postpaid,59
CUST8788,Vi,Postpaid,18
CUST8789,Airtel,Prepaid,21
CUST8790,Jio,Prepaid,40
CUST8791,Airtel,Prepaid,30
CUST8792,BSNL,Prepaid,69
CUST8793,Jio,Prepaid,65
CUST8794,Jio,Postpaid,39
CUST8795,BSNL,Postpaid,43
CUST8796,BSNL,Postpaid,36
CUST8797,BSNL,Prepaid,9
CUST8798,BSNL,Prepaid,43
CUST8799,BSNL,Prepaid,57
CUST8800,BSNL,Postpaid,62
CUST8801,Airtel,Postpaid,36
CUST8802,Vi,Prepaid,8
CUST8803,BSNL,Postpaid,36
CUST8804,Airtel,Prepaid,54
CUST8805,Airtel,Postpaid,67
CUST8806,BSNL,Postpaid,10
CUST8807,BSNL,Prepaid,41
CUST8808,Jio,Prepaid,2
CUST8809,Airtel,Prepaid,66
CUST8810,BSNL,Postpaid,70
CUST8811,Jio,Postpaid,63
CUST8812,BSNL,Prepaid,11
CUST8813,Jio,Postpaid,70
CUST8814,Vi,Prepaid,45
CUST8815,Airtel,Prepaid,56
CUST8816,Airtel,Prepaid,62
CUST8817,BSNL,Postpaid,38
CUST8818,Airtel,Prepaid,57
CUST8819,Vi,Postpaid,63
CUST8820,Airtel,Prepaid,20
CUST8821,BSNL,Prepaid,49
CUST8822,Vi,Postpaid,12
CUST8823,BSNL,Prepaid,11
CUST8824,BSNL,Postpaid,31
CUST8825,BSNL,Prepaid,38
CUST8826,Airtel,Prepaid,15
CUST8827,Jio,Postpaid,21
CUST8828,Airtel,Postpaid,57
CUST8829,Vi,Postpaid,64
CUST8830,Airtel,Postpaid,15
CUST8831,Jio,Postpaid,24
CUST8832,Vi,Postpaid,9
CUST8833,Vi,Postpaid,46
CUST8834,BSNL,Postpaid,53
CUST8835,Jio,Prepaid,50
CUST8836,Vi,Postpaid,4
CUST8837,Jio,Prepaid,59
CUST8838,Airtel,Postpaid,14
CUST8839,Jio,Prepaid,2
CUST8840,Airtel,Prepaid,32
CUST8841,Jio,Prepaid,19
CUST8842,BSNL,Prepaid,3
CUST8843,BSNL,Postpaid,50
CUST8844,Vi,Prepaid,22
CUST8845,BSNL,Postpaid,41
CUST8846,Airtel,Prepaid,36
CUST8847,Jio,Prepaid,64
CUST8848,Airtel,Prepaid,60
CUST8849,Airtel,Postpaid,71
CUST8850,Jio,Prepaid,66
CUST8851,Jio,Prepaid,32
CUST8852,BSNL,Prepaid,54
CUST8853,BSNL,Postpaid,54
CUST8854,BSNL,Postpaid,39
CUST8855,Jio,Postpaid,42
CUST8856,Jio,Postpaid,69
CUST8857,Vi,Postpaid,28
CUST8858,Vi,Postpaid,52
CUST8859,Airtel,Postpaid,7
CUST8860,BSNL,Postpaid,36
CUST8861,Jio,Postpaid,15
CUST8862,Airtel,Postpaid,17
CUST8863,Airtel,Prepaid,64
CUST8864,Jio,Prepaid,26
CUST8865,Airtel,Prepaid,59
CUST8866,Jio,Prepaid,14
CUST8867,Jio,Postpaid,17
CUST8868,Jio,Prepaid,58
CUST8869,Airtel,Postpaid,66
CUST8870,Airtel,Prepaid,26
CUST8871,Airtel,Postpaid,21
CUST8872,BSNL,Postpaid,9
CUST8873,BSNL,Prepaid,49
CUST8874,Airtel,Prepaid,1
CUST8875,Airtel,Prepaid,55
CUST8876,Jio,Prepaid,65
CUST8877,BSNL,Postpaid,27
CUST8878,BSNL,Postpaid,51
CUST8879,Jio,Prepaid,18
CUST8880,Vi,Postpaid,26
CUST8881,BSNL,Postpaid,7
CUST8882,Vi,Prepaid,59
CUST8883,Vi,Prepaid,2
CUST8884,BSNL,Postpaid,27
CUST8885,Airtel,Prepaid,19
CUST8886,Vi,Postpaid,49
CUST8887,BSNL,Prepaid,4
CUST8888,Vi,Postpaid,67
CUST8889,Airtel,Postpaid,23
CUST8890,Jio,Prepaid,53
CUST8891,Vi,Postpaid,49
CUST8892,Jio,Postpaid,49
CUST8893,Jio,Prepaid,24
CUST8894,Airtel,Postpaid,10
CUST8895,Vi,Postpaid,1
CUST8896,Airtel,Prepaid,3
CUST8897,BSNL,Postpaid,31
CUST8898,Vi,Prepaid,23
CUST8899,Vi,Prepaid,37
CUST8900,Vi,Postpaid,60
CUST8901,Airtel,Prepaid,52
CUST8902,Airtel,Prepaid,2
CUST8903,BSNL,Postpaid,28
CUST8904,Airtel,Prepaid,23
CUST8905,Vi,Postpaid,61
CUST8906,BSNL,Postpaid,23
CUST8907,Airtel,Postpaid,71
CUST8908,BSNL,Prepaid,56
CUST8909,Airtel,Prepaid,20
CUST8910,Vi,Postpaid,62
CUST8911,Airtel,Postpaid,53
CUST8912,Jio,Postpaid,7
CUST8913,BSNL,Postpaid,50
CUST8914,Airtel,Prepaid,52
CUST8915,Jio,Postpaid,40
CUST8916,Vi,Postpaid,13
CUST8917,Vi,Prepaid,32
CUST8918,Airtel,Postpaid,41
CUST8919,Airtel,Prepaid,52
CUST8920,BSNL,Prepaid,36
CUST8921,Vi,Prepaid,19
CUST8922,BSNL,Prepaid,70
CUST8923,BSNL,Prepaid,28
CUST8924,Airtel,Postpaid,42
CUST8925,Jio,Prepaid,18
CUST8926,BSNL,Prepaid,14
CUST8927,Vi,Postpaid,18
CUST8928,BSNL,Prepaid,28
CUST8929,Airtel,Postpaid,18
CUST8930,Airtel,Postpaid,44
CUST8931,BSNL,Postpaid,57
CUST8932,Jio,Postpaid,31
CUST8933,Vi,Prepaid,49
CUST8934,BSNL,Postpaid,66
CUST8935,Jio,Prepaid,3
CUST8936,Jio,Postpaid,47
CUST8937,Vi,Postpaid,53
CUST8938,Vi,Prepaid,63
CUST8939,Jio,Postpaid,18
CUST8940,Airtel,Prepaid,3
CUST8941,Airtel,Postpaid,34
CUST8942,BSNL,Postpaid,39
CUST8943,BSNL,Postpaid,49
CUST8944,Airtel,Postpaid,32
CUST8945,Jio,Prepaid,34
CUST8946,Jio,Prepaid,47
CUST8947,Jio,Postpaid,57
CUST8948,Vi,Postpaid,20
CUST8949,Jio,Prepaid,69
CUST8950,Airtel,Prepaid,24
CUST8951,Jio,Postpaid,23
CUST8952,Vi,Prepaid,48
CUST8953,Airtel,Postpaid,55
CUST8954,Jio,Postpaid,58
CUST8955,Jio,Postpaid,23
CUST8956,BSNL,Prepaid,6
CUST8957,Jio,Prepaid,62
CUST8958,BSNL,Prepaid,22
CUST8959,Jio,Postpaid,20
CUST8960,Vi,Postpaid,32
CUST8961,Vi,Prepaid,11
CUST8962,Vi,Postpaid,25
CUST8963,BSNL,Prepaid,35
CUST8964,BSNL,Prepaid,1
CUST8965,Jio,Prepaid,20
CUST8966,Jio,Prepaid,7
CUST8967,Jio,Postpaid,4
CUST8968,Airtel,Postpaid,17
CUST8969,Airtel,Prepaid,65
CUST8970,Vi,Postpaid,3
CUST8971,Vi,Prepaid,56
CUST8972,BSNL,Postpaid,24
CUST8973,Vi,Postpaid,60
CUST8974,Vi,Prepaid,16
CUST8975,Jio,Postpaid,26
CUST8976,Airtel,Postpaid,21
CUST8977,BSNL,Postpaid,7
CUST8978,Jio,Prepaid,39
CUST8979,Airtel,Prepaid,40
CUST8980,Jio,Postpaid,61
CUST8981,Vi,Postpaid,16
CUST8982,Airtel,Postpaid,6
CUST8983,Airtel,Prepaid,9
CUST8984,Jio,Postpaid,37
CUST8985,Jio,Prepaid,66
CUST8986,Jio,Prepaid,37
CUST8987,Airtel,Postpaid,60
CUST8988,Vi,Postpaid,21
CUST8989,Vi,Prepaid,52
CUST8990,Vi,Prepaid,17
CUST8991,Airtel,Postpaid,59
CUST8992,Jio,Postpaid,21
CUST8993,Jio,Postpaid,25
CUST8994,Jio,Prepaid,49
CUST8995,Vi,Postpaid,37
CUST8996,Airtel,Postpaid,8
CUST8997,BSNL,Postpaid,54
CUST8998,Jio,Prepaid,20
CUST8999,Airtel,Prepaid,49
CUST9000,Airtel,Prepaid,18
CUST9001,Airtel,Prepaid,2
CUST9002,Vi,Postpaid,59
CUST9003,Vi,Prepaid,2
CUST9004,BSNL,Postpaid,54
CUST9005,Vi,Postpaid,7
CUST9006,Vi,Postpaid,71
CUST9007,Jio,Postpaid,43
CUST9008,Airtel,Postpaid,36
CUST9009,Airtel,Postpaid,59
CUST9010,Airtel,Postpaid,69
CUST9011,Vi,Postpaid,70
CUST9012,Jio,Prepaid,16
CUST9013,Jio,Prepaid,33
CUST9014,Airtel,Prepaid,41
CUST9015,Vi,Postpaid,51
CUST9016,Jio,Postpaid,56
CUST9017,Jio,Postpaid,10
CUST9018,Airtel,Prepaid,1
CUST9019,Vi,Prepaid,35
CUST9020,Airtel,Postpaid,56
CUST9021,Jio,Prepaid,23
CUST9022,Airtel,Prepaid,44
CUST9023,Jio,Postpaid,34
CUST9024,Vi,Prepaid,18
CUST9025,BSNL,Postpaid,28
CUST9026,Jio,Prepaid,18
CUST9027,BSNL,Prepaid,40
CUST9028,Vi,Postpaid,66
CUST9029,Airtel,Postpaid,16
CUST9030,Vi,Postpaid,69
CUST9031,Jio,Prepaid,55
CUST9032,BSNL,Prepaid,48
CUST9033,BSNL,Prepaid,71
CUST9034,Vi,Postpaid,15
CUST9035,BSNL,Postpaid,41
CUST9036,Jio,Postpaid,9
CUST9037,Jio,Prepaid,68
CUST9038,Jio,Postpaid,53
CUST9039,Airtel,Prepaid,29
CUST9040,BSNL,Postpaid,7
CUST9041,Airtel,Prepaid,38
CUST9042,Vi,Postpaid,6
CUST9043,Vi,Prepaid,65
CUST9044,Jio,Postpaid,61
CUST9045,BSNL,Postpaid,69
CUST9046,Jio,Postpaid,49
CUST9047,Vi,Prepaid,45
CUST9048,Vi,Postpaid,67
CUST9049,Airtel,Postpaid,34
CUST9050,Vi,Prepaid,66
CUST9051,Airtel,Prepaid,14
CUST9052,Vi,Postpaid,37
CUST9053,Vi,Prepaid,47
CUST9054,Vi,Postpaid,48
CUST9055,BSNL,Postpaid,38
CUST9056,BSNL,Postpaid,45
CUST9057,Vi,Prepaid,18
CUST9058,Vi,Prepaid,60
CUST9059,Vi,Prepaid,30
CUST9060,Vi,Postpaid,27
CUST9061,Airtel,Prepaid,5
CUST9062,Vi,Prepaid,22
CUST9063,Airtel,Postpaid,56
CUST9064,BSNL,Prepaid,24
CUST9065,Airtel,Prepaid,9
CUST9066,Vi,Postpaid,7
CUST9067,Airtel,Prepaid,64
CUST9068,Jio,Prepaid,48
CUST9069,Airtel,Prepaid,71
CUST9070,Vi,Prepaid,23
CUST9071,BSNL,Postpaid,68
CUST9072,Jio,Prepaid,33
CUST9073,Airtel,Postpaid,30
CUST9074,Jio,Postpaid,40
CUST9075,Vi,Postpaid,59
CUST9076,BSNL,Prepaid,64
CUST9077,Jio,Prepaid,6
CUST9078,BSNL,Prepaid,24
CUST9079,Vi,Prepaid,62
CUST9080,Vi,Prepaid,44
CUST9081,Vi,Prepaid,15
CUST9082,Vi,Postpaid,30
CUST9083,Jio,Postpaid,41
CUST9084,Vi,Postpaid,4
CUST9085,Vi,Prepaid,14
CUST9086,Vi,Postpaid,67
CUST9087,Jio,Postpaid,11
CUST9088,Airtel,Postpaid,27
CUST9089,BSNL,Postpaid,59
CUST9090,Airtel,Postpaid,7
CUST9091,BSNL,Prepaid,2
CUST9092,BSNL,Prepaid,4
CUST9093,Airtel,Prepaid,1
CUST9094,Airtel,Prepaid,61
CUST9095,Airtel,Postpaid,4
CUST9096,BSNL,Postpaid,69
CUST9097,Jio,Prepaid,20
CUST9098,BSNL,Prepaid,8
CUST9099,Vi,Prepaid,63
CUST9100,Jio,Postpaid,37
CUST9101,Jio,Prepaid,7
CUST9102,Vi,Prepaid,23
CUST9103,Jio,Prepaid,43
CUST9104,BSNL,Postpaid,49
CUST9105,Jio,Postpaid,37
CUST9106,Airtel,Prepaid,59
CUST9107,Jio,Prepaid,17
CUST9108,Jio,Postpaid,9
CUST9109,Airtel,Prepaid,3
CUST9110,Jio,Postpaid,1
CUST9111,BSNL,Prepaid,9
CUST9112,BSNL,Postpaid,62
CUST9113,BSNL,Postpaid,65
CUST9114,Vi,Prepaid,59
CUST9115,Vi,Prepaid,42
CUST9116,BSNL,Prepaid,70
CUST9117,BSNL,Postpaid,43
CUST9118,Airtel,Postpaid,17
CUST9119,BSNL,Prepaid,44
CUST9120,BSNL,Postpaid,13
CUST9121,Airtel,Postpaid,66
CUST9122,Jio,Postpaid,55
CUST9123,Jio,Prepaid,13
CUST9124,Vi,Prepaid,54
CUST9125,Airtel,Postpaid,64
CUST9126,Jio,Postpaid,11
CUST9127,Vi,Postpaid,6
CUST9128,BSNL,Prepaid,64
CUST9129,Vi,Prepaid,28
CUST9130,BSNL,Prepaid,65
CUST9131,Jio,Prepaid,45
CUST9132,Vi,Prepaid,11
CUST9133,BSNL,Postpaid,17
CUST9134,Airtel,Prepaid,53
CUST9135,Vi,Postpaid,5
CUST9136,BSNL,Prepaid,41
CUST9137,Vi,Prepaid,29
CUST9138,Airtel,Prepaid,49
CUST9139,BSNL,Postpaid,14
CUST9140,BSNL,Prepaid,38
CUST9141,Airtel,Postpaid,22
CUST9142,BSNL,Prepaid,4
CUST9143,Jio,Prepaid,57
CUST9144,Jio,Prepaid,51
CUST9145,Vi,Postpaid,69
CUST9146,Vi,Prepaid,71
CUST9147,BSNL,Postpaid,6
CUST9148,Jio,Postpaid,22
CUST9149,BSNL,Postpaid,15
CUST9150,Airtel,Prepaid,43
CUST9151,Jio,Postpaid,9
CUST9152,Vi,Prepaid,40
CUST9153,BSNL,Prepaid,8
CUST9154,Airtel,Postpaid,54
CUST9155,Airtel,Prepaid,37
CUST9156,BSNL,Prepaid,23
CUST9157,Airtel,Postpaid,3
CUST9158,Airtel,Postpaid,1
CUST9159,Jio,Prepaid,57
CUST9160,BSNL,Prepaid,16
CUST9161,BSNL,Postpaid,35
CUST9162,BSNL,Prepaid,45
CUST9163,Jio,Postpaid,35
CUST9164,Vi,Postpaid,46
CUST9165,BSNL,Prepaid,58
CUST9166,Jio,Postpaid,18
CUST9167,Airtel,Postpaid,10
CUST9168,Airtel,Prepaid,19
CUST9169,Vi,Prepaid,13
CUST9170,Jio,Prepaid,57
CUST9171,Jio,Prepaid,59
CUST9172,Jio,Postpaid,48
CUST9173,Airtel,Prepaid,22
CUST9174,BSNL,Prepaid,3
CUST9175,Vi,Prepaid,8
CUST9176,Vi,Postpaid,41
CUST9177,Vi,Postpaid,55
CUST9178,Vi,Postpaid,24
CUST9179,Jio,Postpaid,19
CUST9180,Jio,Postpaid,11
CUST9181,Airtel,Postpaid,68
CUST9182,Vi,Postpaid,17
CUST9183,Vi,Postpaid,49
CUST9184,Vi,Prepaid,25
CUST9185,BSNL,Prepaid,3
CUST9186,Vi,Prepaid,71
CUST9187,Jio,Prepaid,71
CUST9188,BSNL,Postpaid,61
CUST9189,Airtel,Prepaid,24
CUST9190,Vi,Postpaid,4
CUST9191,Jio,Postpaid,11
CUST9192,Jio,Prepaid,19
CUST9193,BSNL,Prepaid,41
CUST9194,Vi,Postpaid,36
CUST9195,Jio,Postpaid,48
CUST9196,Jio,Prepaid,71
CUST9197,BSNL,Postpaid,10
CUST9198,Jio,Prepaid,55
CUST9199,BSNL,Prepaid,31
CUST9200,Airtel,Postpaid,43
CUST9201,Vi,Postpaid,26
CUST9202,Vi,Postpaid,44
CUST9203,Jio,Postpaid,41
CUST9204,BSNL,Prepaid,5
CUST9205,BSNL,Postpaid,12
CUST9206,Jio,Postpaid,10
CUST9207,Airtel,Postpaid,23
CUST9208,Vi,Postpaid,42
CUST9209,Airtel,Prepaid,59
CUST9210,Jio,Postpaid,34
CUST9211,Airtel,Postpaid,16
CUST9212,Airtel,Postpaid,64
CUST9213,Vi,Postpaid,5
CUST9214,BSNL,Prepaid,66
CUST9215,Vi,Prepaid,13
CUST9216,BSNL,Postpaid,38
CUST9217,Vi,Postpaid,23
CUST9218,Airtel,Postpaid,21
CUST9219,Vi,Prepaid,23
CUST9220,Vi,Postpaid,21
CUST9221,Vi,Prepaid,32
CUST9222,BSNL,Prepaid,5
CUST9223,BSNL,Prepaid,12
CUST9224,Airtel,Prepaid,15
CUST9225,Vi,Postpaid,62
CUST9226,Vi,Prepaid,37
CUST9227,BSNL,Postpaid,57
CUST9228,BSNL,Prepaid,36
CUST9229,Airtel,Postpaid,48
CUST9230,Vi,Prepaid,41
CUST9231,Jio,Postpaid,4
CUST9232,BSNL,Prepaid,68
CUST9233,Airtel,Prepaid,26
CUST9234,BSNL,Postpaid,5
CUST9235,BSNL,Postpaid,19
CUST9236,Jio,Prepaid,29
CUST9237,Jio,Prepaid,20
CUST9238,BSNL,Postpaid,66
CUST9239,Airtel,Prepaid,45
CUST9240,Airtel,Prepaid,18
CUST9241,Jio,Prepaid,3
CUST9242,BSNL,Prepaid,37
CUST9243,Vi,Postpaid,35
CUST9244,Jio,Prepaid,32
CUST9245,Airtel,Postpaid,24
CUST9246,Jio,Prepaid,14
CUST9247,Vi,Postpaid,51
CUST9248,Vi,Postpaid,30
CUST9249,BSNL,Prepaid,59
CUST9250,BSNL,Prepaid,15
CUST9251,Airtel,Prepaid,25
CUST9252,Jio,Prepaid,64
CUST9253,Jio,Prepaid,18
CUST9254,Airtel,Postpaid,8
CUST9255,Jio,Prepaid,18
CUST9256,Jio,Postpaid,63
CUST9257,Jio,Postpaid,17
CUST9258,BSNL,Postpaid,71
CUST9259,Airtel,Prepaid,37
CUST9260,BSNL,Postpaid,9
CUST9261,Airtel,Postpaid,11
CUST9262,Vi,Prepaid,33
CUST9263,Jio,Postpaid,1
CUST9264,Airtel,Prepaid,52
CUST9265,BSNL,Prepaid,30
CUST9266,BSNL,Prepaid,58
CUST9267,BSNL,Postpaid,22
CUST9268,Airtel,Postpaid,46
CUST9269,Jio,Postpaid,22
CUST9270,Vi,Prepaid,28
CUST9271,Airtel,Prepaid,46
CUST9272,Jio,Postpaid,39
CUST9273,Airtel,Prepaid,68
CUST9274,BSNL,Prepaid,52
CUST9275,Airtel,Prepaid,44
CUST9276,Jio,Prepaid,7
CUST9277,BSNL,Prepaid,2
CUST9278,Jio,Prepaid,22
CUST9279,Airtel,Postpaid,25
CUST9280,Jio,Postpaid,51
CUST9281,Vi,Postpaid,32
CUST9282,BSNL,Prepaid,6
CUST9283,Jio,Postpaid,29
CUST9284,BSNL,Prepaid,33
CUST9285,BSNL,Prepaid,8
CUST9286,Vi,Prepaid,29
CUST9287,BSNL,Postpaid,58
CUST9288,Jio,Prepaid,4
CUST9289,Airtel,Postpaid,41
CUST9290,BSNL,Prepaid,3
CUST9291,Vi,Prepaid,3
CUST9292,Vi,Prepaid,49
CUST9293,Airtel,Prepaid,56
CUST9294,Airtel,Postpaid,30
CUST9295,BSNL,Prepaid,39
CUST9296,Jio,Postpaid,57
CUST9297,Vi,Postpaid,61
CUST9298,Vi,Prepaid,33
CUST9299,BSNL,Postpaid,3
CUST9300,BSNL,Postpaid,65
CUST9301,Airtel,Prepaid,44
CUST9302,Airtel,Prepaid,40
CUST9303,Jio,Postpaid,1
CUST9304,Jio,Prepaid,58
CUST9305,BSNL,Prepaid,66
CUST9306,Vi,Prepaid,2
CUST9307,Airtel,Postpaid,63
CUST9308,Airtel,Postpaid,44
CUST9309,BSNL,Prepaid,53
CUST9310,BSNL,Prepaid,22
CUST9311,Airtel,Prepaid,56
CUST9312,BSNL,Postpaid,30
CUST9313,Jio,Prepaid,51
CUST9314,BSNL,Postpaid,58
CUST9315,Vi,Postpaid,13
CUST9316,Airtel,Prepaid,57
CUST9317,Airtel,Postpaid,4
CUST9318,Jio,Postpaid,61
CUST9319,Jio,Postpaid,30
CUST9320,Vi,Postpaid,70
CUST9321,Vi,Postpaid,56
CUST9322,Vi,Postpaid,49
CUST9323,Jio,Prepaid,49
CUST9324,Jio,Prepaid,26
CUST9325,BSNL,Prepaid,59
CUST9326,Vi,Prepaid,50
CUST9327,Airtel,Prepaid,26
CUST9328,Jio,Postpaid,37
CUST9329,Jio,Postpaid,27
CUST9330,Airtel,Postpaid,54
CUST9331,Jio,Prepaid,24
CUST9332,Jio,Prepaid,3
CUST9333,Vi,Postpaid,40
CUST9334,Vi,Postpaid,8
CUST9335,Jio,Postpaid,48
CUST9336,Airtel,Prepaid,43
CUST9337,BSNL,Prepaid,68
CUST9338,Jio,Postpaid,22
CUST9339,Jio,Prepaid,34
CUST9340,BSNL,Postpaid,43
CUST9341,Airtel,Postpaid,1
CUST9342,BSNL,Prepaid,13
CUST9343,Jio,Postpaid,28
CUST9344,Vi,Prepaid,21
CUST9345,Vi,Postpaid,35
CUST9346,BSNL,Prepaid,6
CUST9347,BSNL,Prepaid,3
CUST9348,Airtel,Postpaid,68
CUST9349,Jio,Postpaid,2
CUST9350,BSNL,Prepaid,43
CUST9351,Airtel,Prepaid,6
CUST9352,Jio,Prepaid,68
CUST9353,Jio,Prepaid,35
CUST9354,Vi,Prepaid,9
CUST9355,Vi,Postpaid,28
CUST9356,Airtel,Prepaid,70
CUST9357,Airtel,Prepaid,40
CUST9358,Jio,Postpaid,50
CUST9359,Airtel,Postpaid,60
CUST9360,Jio,Prepaid,58
CUST9361,Airtel,Prepaid,12
CUST9362,Vi,Prepaid,12
CUST9363,Jio,Postpaid,36
CUST9364,BSNL,Prepaid,68
CUST9365,BSNL,Prepaid,12
CUST9366,Jio,Postpaid,38
CUST9367,Vi,Prepaid,62
CUST9368,Vi,Postpaid,3
CUST9369,Airtel,Postpaid,59
CUST9370,BSNL,Postpaid,24
CUST9371,Airtel,Prepaid,34
CUST9372,Airtel,Prepaid,71
CUST9373,Jio,Postpaid,60
CUST9374,BSNL,Prepaid,61
CUST9375,BSNL,Prepaid,3
CUST9376,Airtel,Prepaid,21
CUST9377,BSNL,Postpaid,68
CUST9378,Airtel,Postpaid,63
CUST9379,Vi,Postpaid,19
CUST9380,BSNL,Postpaid,43
CUST9381,Vi,Postpaid,20
CUST9382,Vi,Prepaid,42
CUST9383,Vi,Prepaid,34
CUST9384,Vi,Postpaid,16
CUST9385,BSNL,Prepaid,36
CUST9386,Vi,Postpaid,3
CUST9387,Vi,Postpaid,28
CUST9388,Vi,Prepaid,53
CUST9389,BSNL,Prepaid,40
CUST9390,Jio,Postpaid,4
CUST9391,Jio,Prepaid,28
CUST9392,Vi,Postpaid,63
CUST9393,Airtel,Prepaid,36
CUST9394,Vi,Postpaid,63
CUST9395,BSNL,Postpaid,71
CUST9396,Jio,Prepaid,43
CUST9397,BSNL,Prepaid,55
CUST9398,Jio,Prepaid,29
CUST9399,BSNL,Postpaid,61
CUST9400,Vi,Postpaid,25
CUST9401,Vi,Postpaid,49
CUST9402,Vi,Postpaid,55
CUST9403,Jio,Prepaid,23
CUST9404,Airtel,Postpaid,10
CUST9405,Jio,Postpaid,60
CUST9406,Airtel,Postpaid,24
CUST9407,BSNL,Prepaid,11
CUST9408,Airtel,Prepaid,13
CUST9409,Jio,Prepaid,61
CUST9410,Airtel,Postpaid,37
CUST9411,Airtel,Prepaid,47
CUST9412,Jio,Prepaid,1
CUST9413,BSNL,Postpaid,17
CUST9414,Airtel,Postpaid,42
CUST9415,Airtel,Postpaid,28
CUST9416,Airtel,Prepaid,20
CUST9417,BSNL,Postpaid,70
CUST9418,Airtel,Postpaid,7
CUST9419,Airtel,Prepaid,3
CUST9420,Airtel,Prepaid,43
CUST9421,Airtel,Prepaid,60
CUST9422,BSNL,Prepaid,31
CUST9423,BSNL,Postpaid,26
CUST9424,BSNL,Postpaid,10
CUST9425,Airtel,Postpaid,49
CUST9426,BSNL,Prepaid,63
CUST9427,Airtel,Prepaid,69
CUST9428,BSNL,Postpaid,39
CUST9429,Jio,Prepaid,44
CUST9430,Vi,Postpaid,28
CUST9431,BSNL,Prepaid,38
CUST9432,Airtel,Prepaid,31
CUST9433,BSNL,Prepaid,23
CUST9434,Airtel,Prepaid,9
CUST9435,BSNL,Prepaid,40
CUST9436,Vi,Prepaid,36
CUST9437,Airtel,Postpaid,15
CUST9438,Jio,Prepaid,27
CUST9439,Jio,Postpaid,31
CUST9440,Vi,Postpaid,26
CUST9441,Jio,Postpaid,26
CUST9442,Vi,Prepaid,43
CUST9443,Airtel,Postpaid,18
CUST9444,Jio,Postpaid,35
CUST9445,Vi,Postpaid,33
CUST9446,BSNL,Prepaid,5
CUST9447,BSNL,Postpaid,33
CUST9448,BSNL,Postpaid,24
CUST9449,Airtel,Prepaid,56
CUST9450,Vi,Postpaid,50
CUST9451,Jio,Prepaid,32
CUST9452,BSNL,Prepaid,13
CUST9453,Vi,Prepaid,33
CUST9454,Vi,Prepaid,26
CUST9455,Jio,Prepaid,70
CUST9456,Vi,Postpaid,70
CUST9457,BSNL,Postpaid,69
CUST9458,Jio,Prepaid,1
CUST9459,Airtel,Prepaid,24
CUST9460,BSNL,Postpaid,60
CUST9461,BSNL,Postpaid,71
CUST9462,Airtel,Postpaid,41
CUST9463,Vi,Postpaid,8
CUST9464,Airtel,Postpaid,53
CUST9465,Jio,Postpaid,5
CUST9466,BSNL,Postpaid,5
CUST9467,Jio,Prepaid,16
CUST9468,Vi,Postpaid,9
CUST9469,Airtel,Postpaid,67
CUST9470,Vi,Prepaid,9
CUST9471,Jio,Postpaid,10
CUST9472,Jio,Postpaid,41
CUST9473,Vi,Prepaid,62
CUST9474,Vi,Postpaid,71
CUST9475,Vi,Postpaid,11
CUST9476,Vi,Postpaid,69
CUST9477,Vi,Postpaid,11
CUST9478,Airtel,Postpaid,28
CUST9479,BSNL,Postpaid,37
CUST9480,Vi,Postpaid,15
CUST9481,Airtel,Postpaid,29
CUST9482,BSNL,Prepaid,31
CUST9483,Jio,Prepaid,54
CUST9484,Airtel,Prepaid,56
CUST9485,Vi,Prepaid,14
CUST9486,Airtel,Prepaid,32
CUST9487,Airtel,Postpaid,34
CUST9488,Jio,Postpaid,69
CUST9489,Vi,Postpaid,70
CUST9490,Vi,Postpaid,7
CUST9491,Jio,Postpaid,68
CUST9492,Vi,Prepaid,12
CUST9493,BSNL,Prepaid,28
CUST9494,Jio,Postpaid,29
CUST9495,Jio,Prepaid,45
CUST9496,Airtel,Postpaid,56
CUST9497,BSNL,Postpaid,17
CUST9498,Jio,Prepaid,39
CUST9499,Jio,Prepaid,60
CUST9500,Jio,Prepaid,69
CUST9501,Vi,Postpaid,64
CUST9502,Jio,Prepaid,32
CUST9503,Vi,Prepaid,58
CUST9504,Vi,Postpaid,49
CUST9505,Vi,Prepaid,36
CUST9506,Jio,Postpaid,19
CUST9507,Vi,Prepaid,27
CUST9508,Airtel,Postpaid,37
CUST9509,BSNL,Prepaid,48
