customer_id,data_gb,call_minutes
CUST9149,74,4942
CUST9150,51,2747
CUST9151,38,3347
CUST9152,99,3851
CUST9153,5,3650
CUST9154,40,4882
CUST9155,88,303
CUST9156,68,2515
CUST9157,25,22
CUST9158,48,4933
CUST9159,91,4513
CUST9160,64,179
CUST9161,44,1818
CUST9162,13,2449
CUST9163,27,4734
CUST9164,36,3205
CUST9165,25,3658
CUST9166,75,4999
CUST9167,98,238
CUST9168,49,1133
CUST9169,7,2852
CUST9170,45,2964
CUST9171,84,101
CUST9172,5,3148
CUST9173,82,375
CUST9174,22,2027
CUST9175,1,1725
CUST9176,80,1156
CUST9177,16,1553
CUST9178,67,1987
CUST9179,27,1621
CUST9180,49,3352
CUST9181,57,3549
CUST9182,86,151
CUST9183,48,3892
CUST9184,61,2067
CUST9185,37,4714
CUST9186,29,1902
CUST9187,95,3861
CUST9188,38,1680
CUST9189,20,2180
CUST9190,22,1654
CUST9191,84,1413
CUST9192,51,1801
CUST9193,29,4687
CUST9194,91,4921
CUST9195,75,2157
CUST9196,74,2662
CUST9197,50,1044
CUST9198,64,53
CUST9199,18,4910
CUST9200,13,1343
CUST9201,51,673
CUST9202,51,995
CUST9203,84,2070
CUST9204,63,3847
CUST9205,12,322
CUST9206,33,3801
CUST9207,83,3226
CUST9208,90,2446
CUST9209,79,2656
CUST9210,36,2731
CUST9211,7,2486
CUST9212,86,1466
CUST9213,14,644
CUST9214,30,3245
CUST9215,79,3664
CUST9216,61,4657
CUST9217,45,3037
CUST9218,12,3334
CUST9219,58,2569
CUST9220,83,781
CUST9221,91,4133
CUST9222,82,2932
CUST9223,59,3619
CUST9224,35,4517
CUST9225,77,4476
CUST9226,34,2305
CUST9227,36,1178
CUST9228,35,170
CUST9229,50,1338
CUST9230,57,2994
CUST9231,24,2422
CUST9232,65,3566
CUST9233,4,4620
CUST9234,41,2423
CUST9235,51,2448
CUST9236,55,3608
CUST9237,93,3347
CUST9238,34,3855
CUST9239,67,1717
CUST9240,75,4346
CUST9241,41,252
CUST9242,45,1967
CUST9243,71,2157
CUST9244,93,4944
CUST9245,45,1114
CUST9246,97,685
CUST9247,65,2223
CUST9248,41,2327
CUST9249,80,2482
CUST9250,41,312
CUST9251,52,385
CUST9252,77,4400
CUST9253,43,883
CUST9254,45,1739
CUST9255,30,2437
CUST9256,85,4808
CUST9257,7,4667
CUST9258,70,261
CUST9259,13,3619
CUST9260,19,2357
CUST9261,10,508
CUST9262,21,102
CUST9263,37,2900
CUST9264,37,832
CUST9265,1,2879
CUST9266,59,1989
CUST9267,3,2099
CUST9268,29,844
CUST9269,31,4073
CUST9270,19,597
CUST9271,79,2951
CUST9272,36,3406
CUST9273,64,3393
CUST9274,89,3282
CUST9275,63,149
CUST9276,36,479
CUST9277,15,3097
CUST9278,28,2479
CUST9279,47,2497
CUST9280,92,2548
CUST9281,49,4846
CUST9282,81,2545
CUST9283,55,750
CUST9284,25,1311
CUST9285,34,240
CUST9286,97,3620
CUST9287,40,503
CUST9288,32,4760
CUST9289,5,1227
CUST9290,57,3230
CUST9291,22,666
CUST9292,31,1984
CUST9293,5,3986
CUST9294,14,4519
CUST9295,22,1690
CUST9296,75,3779
CUST9297,75,1647
CUST9298,53,4038
CUST9299,52,2359
CUST9300,95,121
CUST9301,38,4975
CUST9302,46,1369
CUST9303,76,373
CUST9304,7,1594
CUST9305,34,4433
CUST9306,53,1226
CUST9307,74,4192
CUST9308,77,1590
CUST9309,65,3066
CUST9310,37,3961
CUST9311,18,1276
CUST9312,61,1755
CUST9313,93,4204
CUST9314,74,4061
CUST9315,17,3290
CUST9316,87,4399
CUST9317,67,2780
CUST9318,29,3723
CUST9319,93,996
CUST9320,63,1532
CUST9321,61,2305
CUST9322,80,908
CUST9323,55,4915
CUST9324,84,2617
CUST9325,98,3433
CUST9326,29,122
CUST9327,39,3121
CUST9328,97,4766
CUST9329,9,3759
CUST9330,73,1481
CUST9331,62,3523
CUST9332,15,3199
CUST9333,30,461
CUST9334,69,4015
CUST9335,40,4581
CUST9336,26,354
CUST9337,34,1153
CUST9338,36,1550
CUST9339,56,1141
CUST9340,79,1814
CUST9341,94,2352
CUST9342,24,4181
CUST9343,65,1771
CUST9344,94,4162
CUST9345,55,355
CUST9346,34,1197
CUST9347,97,2432
CUST9348,40,1592
CUST9349,7,1310
CUST9350,77,2089
CUST9351,1,4993
CUST9352,33,4856
CUST9353,67,2685
CUST9354,86,2106
CUST9355,44,4228
CUST9356,49,3067
CUST9357,16,944
CUST9358,25,3581
CUST9359,99,2703
CUST9360,89,2212
CUST9361,89,3441
CUST9362,42,4177
CUST9363,1,4353
CUST9364,25,4763
CUST9365,9,4249
CUST9366,49,2958
CUST9367,91,35
CUST9368,65,3157
CUST9369,34,1869
CUST9370,8,3053
CUST9371,9,1755
CUST9372,63,2266
CUST9373,67,164
CUST9374,32,2624
CUST9375,8,2675
CUST9376,43,4227
CUST9377,33,4984
CUST9378,91,1313
CUST9379,17,3885
CUST9380,7,58
CUST9381,80,1250
CUST9382,39,3244
CUST9383,13,1998
CUST9384,41,3181
CUST9385,26,2546
CUST9386,29,1081
CUST9387,26,1241
CUST9388,36,773
CUST9389,94,466
CUST9390,52,3979
CUST9391,23,2282
CUST9392,83,4122
CUST9393,31,3019
CUST9394,1,2201
CUST9395,7,3772
CUST9396,85,49
CUST9397,52,2315
CUST9398,42,2867
CUST9399,15,1241
CUST9400,36,3908
CUST9401,86,3695
CUST9402,19,2121
CUST9403,10,842
CUST9404,47,2829
CUST9405,8,1035
CUST9406,31,4205
CUST9407,44,2413
CUST9408,68,1372
CUST9409,34,4833
CUST9410,4,3269
CUST9411,9,519
CUST9412,50,4413
CUST9413,31,522
CUST9414,87,1941
CUST9415,9,16
CUST9416,53,1741
CUST9417,56,105
CUST9418,2,1424
CUST9419,63,1112
CUST9420,77,4218
CUST9421,41,1408
CUST9422,74,3138
CUST9423,29,2621
CUST9424,87,803
CUST9425,51,122
CUST9426,18,1927
CUST9427,49,2462
CUST9428,14,3494
CUST9429,53,4025
CUST9430,66,2336
CUST9431,93,389
CUST9432,23,2970
CUST9433,81,4064
CUST9434,68,4731
CUST9435,98,2991
CUST9436,55,948
CUST9437,17,4635
CUST9438,31,256
CUST9439,74,1805
CUST9440,40,923
CUST9441,95,1390
CUST9442,76,1310
CUST9443,49,4372
CUST9444,40,3316
CUST9445,91,4450
CUST9446,24,4595
CUST9447,94,2226
CUST9448,89,326
CUST9449,24,3543
CUST9450,7,123
CUST9451,36,1304
CUST9452,86,621
CUST9453,71,2979
CUST9454,97,4826
CUST9455,28,3460
CUST9456,24,3773
CUST9457,54,119
CUST9458,10,1420
CUST9459,43,2875
CUST9460,79,1376
CUST9461,75,3500
CUST9462,25,557
CUST9463,41,4367
CUST9464,29,549
CUST9465,82,3299
CUST9466,14,619
CUST9467,23,3630
CUST9468,88,4213
CUST9469,76,4327
CUST9470,78,2360
CUST9471,99,2005
CUST9472,25,1451
CUST9473,97,4687
CUST9474,65,4253
CUST9475,32,3202
CUST9476,79,412
CUST9477,62,226
CUST9478,60,3212
CUST9479,59,1842
CUST9480,86,4796
CUST9481,19,1487
CUST9482,71,3893
CUST9483,65,4669
CUST9484,77,2774
CUST9485,10,4426
CUST9486,81,2021
CUST9487,12,4904
CUST9488,31,4608
CUST9489,42,1166
CUST9490,30,4984
CUST9491,40,3075
CUST9492,2,2036
CUST9493,85,1761
CUST9494,49,947
CUST9495,12,2081
CUST9496,24,4298
CUST9497,95,1506
CUST9498,18,4113
CUST9499,12,1389
CUST9500,77,593
CUST9501,5,4292
CUST9502,95,1107
CUST9503,34,3215
CUST9504,74,3463
CUST9505,47,2632
CUST9506,56,4530
CUST9507,48,4210
CUST9508,85,2284
CUST9509,7,3251
CUST9510,41,1194
CUST9511,56,3881
CUST9512,13,908
CUST9513,62,2778
CUST9514,94,3010
CUST9515,77,3154
CUST9516,55,273
CUST9517,52,249
CUST9518,21,4275
CUST9519,43,26
CUST9520,76,3455
CUST9521,33,3535
CUST9522,1,4698
CUST9523,40,4970
CUST9524,2,3413
CUST9525,91,918
CUST9526,34,2943
CUST9527,23,4896
CUST9528,9,2590
CUST9529,14,2428
CUST9530,39,2440
CUST9531,3,3866
CUST9532,7,2463
CUST9533,91,3574
CUST9534,86,3984
CUST9535,98,3225
CUST9536,13,1889
CUST9537,16,116
CUST9538,7,4875
CUST9539,37,4237
CUST9540,45,1874
CUST9541,76,590
CUST9542,66,864
CUST9543,94,1308
CUST9544,5,1820
CUST9545,18,2161
CUST9546,98,2241
CUST9547,41,1479
CUST9548,4,4771
CUST9549,88,4645
CUST9550,62,2775
CUST9551,8,4190
CUST9552,53,2801
CUST9553,23,156
CUST9554,43,3482
CUST9555,31,1080
CUST9556,40,200
CUST9557,18,3500
CUST9558,98,4478
CUST9559,93,4677
CUST9560,51,2562
CUST9561,12,1171
CUST9562,36,608
CUST9563,86,1808
CUST9564,38,3848
CUST9565,34,3997
CUST9566,21,132
CUST9567,90,1718
CUST9568,42,1592
CUST9569,41,4983
CUST9570,64,1322
CUST9571,73,2528
CUST9572,33,2206
CUST9573,34,4647
CUST9574,66,4350
CUST9575,2,3293
CUST9576,73,1765
CUST9577,39,2329
CUST9578,76,2848
CUST9579,60,2192
CUST9580,13,1733
CUST9581,81,226
CUST9582,49,1349
CUST9583,91,595
CUST9584,24,1774
CUST9585,10,1276
CUST9586,70,1934
CUST9587,71,4803
CUST9588,34,4720
CUST9589,21,4008
CUST9590,9,2829
CUST9591,58,4552
CUST9592,30,2160
CUST9593,12,2272
CUST9594,36,1443
CUST9595,4,4404
CUST9596,58,4466
CUST9597,33,1883
CUST9598,98,2000
CUST9599,11,4017
CUST9600,28,2392
CUST9601,51,2900
CUST9602,87,4412
CUST9603,25,1686
CUST9604,17,4900
CUST9605,17,1262
CUST9606,36,991
CUST9607,40,2505
CUST9608,14,4139
CUST9609,93,1876
CUST9610,14,4769
CUST9611,47,2515
CUST9612,49,131
CUST9613,49,4501
CUST9614,1,1509
CUST9615,40,3861
CUST9616,41,3447
CUST9617,76,4140
CUST9618,87,2036
CUST9619,4,83
CUST9620,77,313
CUST9621,95,3304
CUST9622,6,963
CUST9623,27,364
CUST9624,94,4196
CUST9625,37,356
CUST9626,91,2512
CUST9627,64,4323
CUST9628,65,2620
CUST9629,35,1308
CUST9630,53,1261
CUST9631,89,3627
CUST9632,2,2082
CUST9633,43,4643
CUST9634,29,3136
CUST9635,21,2064
CUST9636,26,2670
CUST9637,9,994
CUST9638,79,170
CUST9639,34,4501
CUST9640,47,4969
CUST9641,89,4259
CUST9642,7,4931
CUST9643,2,1114
CUST9644,62,2953
CUST9645,95,96
CUST9646,69,3806
CUST9647,92,2770
CUST9648,45,3888
CUST9649,25,3641
CUST9650,68,1051
CUST9651,47,3155
CUST9652,48,358
CUST9653,74,1271
CUST9654,5,562
CUST9655,51,3177
CUST9656,60,1348
CUST9657,25,3253
CUST9658,44,4846
CUST9659,7,4541
CUST9660,50,2841
CUST9661,53,4325
CUST9662,2,2333
CUST9663,95,1102
CUST9664,27,3421
CUST9665,86,3414
CUST9666,1,2854
CUST9667,69,3302
CUST9668,32,1148
CUST9669,95,2887
CUST9670,56,4849
CUST9671,80,4121
CUST9672,68,1141
CUST9673,93,4253
CUST9674,73,2195
CUST9675,27,1766
CUST9676,21,4976
CUST9677,84,4680
CUST9678,82,4361
CUST9679,27,3603
CUST9680,32,3688
CUST9681,65,2631
CUST9682,67,2292
CUST9683,75,4006
CUST9684,41,1870
CUST9685,24,4126
CUST9686,88,4384
CUST9687,72,326
CUST9688,82,840
CUST9689,98,3779
CUST9690,36,4214
CUST9691,48,1158
CUST9692,31,769
CUST9693,67,1220
CUST9694,8,2697
CUST9695,67,1554
CUST9696,70,2108
CUST9697,99,127
CUST9698,52,3007
CUST9699,90,3111
CUST9700,31,885
CUST9701,19,4399
CUST9702,16,3358
CUST9703,58,1703
CUST9704,56,802
CUST9705,22,2012
CUST9706,25,98
CUST9707,83,4625
CUST9708,96,1335
CUST9709,32,2834
CUST9710,23,2205
CUST9711,67,1983
CUST9712,94,2544
CUST9713,76,879
CUST9714,75,1915
CUST9715,96,1304
CUST9716,99,342
CUST9717,57,1918
CUST9718,68,475
CUST9719,33,109
CUST9720,7,4745
CUST9721,24,45
CUST9722,80,2305
CUST9723,67,4132
CUST9724,51,919
CUST9725,81,2264
CUST9726,34,4703
CUST9727,2,1225
CUST9728,11,418
CUST9729,14,4574
CUST9730,77,82
CUST9731,76,3043
CUST9732,51,474
CUST9733,34,1660
CUST9734,79,618
CUST9735,23,2013
CUST9736,94,1125
CUST9737,36,1543
CUST9738,41,3451
CUST9739,92,3382
CUST9740,29,4758
CUST9741,42,4824
CUST9742,80,4844
CUST9743,29,486
CUST9744,11,2185
CUST9745,99,3341
CUST9746,28,89
CUST9747,46,3113
CUST9748,10,907
CUST9749,3,458
CUST9750,42,4904
CUST9751,26,4241
CUST9752,98,1589
CUST9753,93,4433
CUST9754,83,2144
CUST9755,54,1852
CUST9756,41,4389
CUST9757,90,3962
CUST9758,69,2788
CUST9759,15,1923
CUST9760,69,2990
CUST9761,59,209
CUST9762,13,656
CUST9763,84,3460
CUST9764,25,1064
CUST9765,19,2928
CUST9766,56,2620
CUST9767,62,2789
CUST9768,15,4205
CUST9769,98,889
CUST9770,42,4155
CUST9771,93,1506
CUST9772,35,4358
CUST9773,27,206
CUST9774,62,1737
CUST9775,58,4330
CUST9776,71,2360
CUST9777,38,4347
CUST9778,96,841
CUST9779,17,4936
CUST9780,65,69
CUST9781,37,2956
CUST9782,85,3134
CUST9783,36,4403
CUST9784,12,2582
CUST9785,26,4245
CUST9786,25,4075
CUST9787,18,3763
CUST9788,2,1166
CUST9789,95,4596
CUST9790,54,4554
CUST9791,85,718
CUST9792,90,2007
CUST9793,84,2632
CUST9794,83,3891
CUST9795,49,90
CUST9796,42,3169
CUST9797,70,155
CUST9798,82,1000
CUST9799,38,4600
CUST9800,24,2345
CUST9801,77,4463
CUST9802,30,4576
CUST9803,75,2399
CUST9804,65,4309
CUST9805,83,4650
CUST9806,96,514
CUST9807,98,519
CUST9808,19,1489
CUST9809,95,1717
CUST9810,45,4131
CUST9811,6,4426
CUST9812,12,488
CUST9813,53,2829
CUST9814,41,1170
CUST9815,8,2412
CUST9816,42,3200
CUST9817,22,1080
CUST9818,59,1894
CUST9819,5,3829
CUST9820,23,3200
CUST9821,59,4726
CUST9822,54,2103
CUST9823,77,2891
CUST9824,29,1113
CUST9825,86,2484
CUST9826,62,2884
CUST9827,28,856
CUST9828,11,2341
CUST9829,65,2049
CUST9830,90,245
CUST9831,89,110
CUST9832,91,1380
CUST9833,90,996
CUST9834,24,4515
CUST9835,25,4264
CUST9836,78,2515
CUST9837,71,4726
CUST9838,40,3993
CUST9839,43,1840
CUST9840,69,2299
CUST9841,28,3792
CUST9842,32,4809
CUST9843,72,188
CUST9844,99,2580
CUST9845,22,202
CUST9846,70,438
CUST9847,61,4479
CUST9848,81,560
CUST9849,45,390
CUST9850,29,3558
CUST9851,84,328
CUST9852,77,4888
CUST9853,25,781
CUST9854,58,3424
CUST9855,83,3498
CUST9856,99,1558
CUST9857,51,1746
CUST9858,32,4130
CUST9859,80,243
CUST9860,59,3063
CUST9861,88,3894
CUST9862,91,1536
CUST9863,61,4070
CUST9864,36,1484
CUST9865,2,484
CUST9866,97,3819
CUST9867,23,3602
CUST9868,1,1936
CUST9869,7,4710
CUST9870,62,3982
CUST9871,61,2564
CUST9872,60,1940
CUST9873,50,355
CUST9874,76,4819
CUST9875,74,2953
CUST9876,76,4583
CUST9877,38,2076
CUST9878,86,4276
CUST9879,61,1467
CUST9880,98,3320
CUST9881,71,429
CUST9882,16,46
CUST9883,51,4737
CUST9884,65,242
CUST9885,51,3840
CUST9886,6,2884
CUST9887,64,1458
CUST9888,24,1972
CUST9889,72,1496
CUST9890,64,2900
CUST9891,19,1206
CUST9892,71,4688
CUST9893,32,2477
CUST9894,77,2299
CUST9895,31,3156
CUST9896,23,904
CUST9897,63,4379
CUST9898,5,1468
CUST9899,65,141
CUST9900,29,4520
CUST9901,56,4280
CUST9902,77,2626
CUST9903,36,1308
CUST9904,86,3152
CUST9905,80,3849
CUST9906,89,1251
CUST9907,86,4016
CUST9908,86,2071
CUST9909,4,3738
CUST9910,8,1246
CUST9911,30,1314
CUST9912,88,4391
CUST9913,83,1141
CUST9914,91,4540
CUST9915,43,2130
CUST9916,9,2457
CUST9917,68,1112
CUST9918,79,3549
CUST9919,41,3224
CUST9920,24,721
CUST9921,98,3028
CUST9922,96,2726
CUST9923,59,4560
CUST9924,62,1123
CUST9925,75,2234
CUST9926,61,2244
CUST9927,50,1681
CUST9928,60,698
CUST9929,85,4936
CUST9930,39,2775
CUST9931,90,2244
CUST9932,99,4300
CUST9933,31,660
CUST9934,89,3420
CUST9935,96,4298
CUST9936,29,1007
CUST9937,43,1603
CUST9938,29,626
CUST9939,32,4743
CUST9940,15,1796
CUST9941,87,1255
CUST9942,27,4199
CUST9943,84,3561
CUST9944,38,3834
CUST9945,14,2927
CUST9946,62,892
CUST9947,24,2043
CUST9948,19,1536
CUST9949,10,1091
CUST9950,22,2368
CUST9951,15,688
CUST9952,59,3359
CUST9953,67,1378
CUST9954,25,1167
CUST9955,45,3512
CUST9956,80,2712
CUST9957,30,1238
CUST9958,1,2445
CUST9959,92,1370
CUST9960,53,3210
CUST9961,16,4596
CUST9962,12,3263
CUST9963,36,198
CUST9964,91,2090
CUST9965,51,3722
CUST9966,42,2140
CUST9967,33,243
CUST9968,66,3006
CUST9969,82,1559
CUST9970,63,1695
CUST9971,71,2860
CUST9972,42,667
CUST9973,82,76
CUST9974,87,1553
CUST9975,66,1973
CUST9976,33,128
CUST9977,95,2154
CUST9978,11,4746
CUST9979,40,2615
CUST9980,65,1916
CUST9981,12,4972
CUST9982,66,2347
CUST9983,26,858
CUST9984,46,810
CUST9985,47,2973
CUST9986,32,4495
CUST9987,85,3342
CUST9988,29,4648
CUST9989,26,2829
CUST9990,88,463
CUST9991,53,214
CUST9992,28,886
CUST9993,18,2515
CUST9994,30,401
CUST9995,71,2756
CUST9996,43,2650
CUST9997,69,1144
CUST9998,26,1134
CUST9999,31,920
